timestamp_utc,gpu_util_percent,gpu_mem_used_mib,gpu_mem_util_percent
2026-03-17T15:41:56.864642+00:00,0.0,280.0,2.2797589969060414
2026-03-17T15:41:58.877765+00:00,3.0,280.0,2.2797589969060414
2026-03-17T15:42:00.889976+00:00,0.0,280.0,2.2797589969060414
2026-03-17T15:42:02.902922+00:00,0.0,280.0,2.2797589969060414
2026-03-17T15:42:04.915929+00:00,0.0,280.0,2.2797589969060414
2026-03-17T15:42:06.928643+00:00,0.0,280.0,2.2797589969060414
2026-03-17T15:42:08.941243+00:00,0.0,280.0,2.2797589969060414
2026-03-17T15:42:10.953999+00:00,0.0,280.0,2.2797589969060414
2026-03-17T15:42:12.966858+00:00,0.0,280.0,2.2797589969060414
2026-03-17T15:42:14.979261+00:00,0.0,280.0,2.2797589969060414
2026-03-17T15:42:16.991797+00:00,0.0,280.0,2.2797589969060414
2026-03-17T15:42:19.004357+00:00,0.0,280.0,2.2797589969060414
2026-03-17T15:42:21.016853+00:00,0.0,280.0,2.2797589969060414
2026-03-17T15:42:23.029368+00:00,3.0,280.0,2.2797589969060414
2026-03-17T15:42:25.042018+00:00,0.0,280.0,2.2797589969060414
2026-03-17T15:42:27.054724+00:00,0.0,280.0,2.2797589969060414
2026-03-17T15:42:29.067006+00:00,3.0,280.0,2.2797589969060414
2026-03-17T15:42:31.079335+00:00,0.0,280.0,2.2797589969060414
2026-03-17T15:42:33.092052+00:00,0.0,280.0,2.2797589969060414
2026-03-17T15:42:35.104252+00:00,3.0,280.0,2.2797589969060414
2026-03-17T15:42:37.116455+00:00,0.0,280.0,2.2797589969060414
2026-03-17T15:42:39.129154+00:00,0.0,280.0,2.2797589969060414
2026-03-17T15:42:41.142195+00:00,3.0,280.0,2.2797589969060414
2026-03-17T15:42:43.154412+00:00,0.0,280.0,2.2797589969060414
2026-03-17T15:42:45.166863+00:00,0.0,280.0,2.2797589969060414
2026-03-17T15:42:47.179500+00:00,3.0,280.0,2.2797589969060414
