timestamp_utc,gpu_util_percent,gpu_mem_used_mib,gpu_mem_util_percent
2026-03-17T09:41:29.502364+00:00,8.0,570.3125,4.641215006510416
2026-03-17T09:41:31.503594+00:00,0.0,570.3125,4.641215006510416
2026-03-17T09:41:33.505157+00:00,0.0,570.3125,4.641215006510416
2026-03-17T09:41:35.506557+00:00,5.0,570.3125,4.641215006510416
2026-03-17T09:41:37.507912+00:00,0.0,570.3125,4.641215006510416
2026-03-17T09:41:39.509615+00:00,0.0,568.25,4.624430338541666
2026-03-17T09:41:41.511129+00:00,5.0,568.25,4.624430338541666
2026-03-17T09:41:43.512755+00:00,0.0,568.25,4.624430338541666
2026-03-17T09:41:45.514135+00:00,1.0,568.625,4.627482096354166
2026-03-17T09:41:47.515586+00:00,4.0,568.5625,4.626973470052084
2026-03-17T09:41:49.517083+00:00,0.0,568.5625,4.626973470052084
2026-03-17T09:41:51.518447+00:00,0.0,568.5625,4.626973470052084
2026-03-17T09:41:53.519984+00:00,4.0,568.5625,4.626973470052084
2026-03-17T09:41:55.521491+00:00,0.0,568.5625,4.626973470052084
2026-03-17T09:41:57.522925+00:00,0.0,568.5625,4.626973470052084
2026-03-17T09:41:59.524348+00:00,4.0,567.5625,4.61883544921875
2026-03-17T09:42:01.525816+00:00,0.0,567.5625,4.61883544921875
2026-03-17T09:42:03.527325+00:00,0.0,567.5625,4.61883544921875
2026-03-17T09:42:05.528881+00:00,4.0,567.5625,4.61883544921875
2026-03-17T09:42:07.530362+00:00,0.0,567.5625,4.61883544921875
2026-03-17T09:42:09.531817+00:00,0.0,567.5625,4.61883544921875
2026-03-17T09:42:11.533291+00:00,0.0,567.5625,4.61883544921875
2026-03-17T09:42:13.534793+00:00,0.0,567.5625,4.61883544921875
2026-03-17T09:42:15.536288+00:00,0.0,567.5625,4.61883544921875
2026-03-17T09:42:17.537812+00:00,0.0,567.5625,4.61883544921875
2026-03-17T09:42:19.539304+00:00,0.0,567.5625,4.61883544921875
2026-03-17T09:42:21.540925+00:00,0.0,567.5625,4.61883544921875
2026-03-17T09:42:23.542570+00:00,0.0,567.5625,4.61883544921875
2026-03-17T09:42:25.544048+00:00,0.0,567.5625,4.61883544921875
2026-03-17T09:42:27.545553+00:00,0.0,567.5625,4.61883544921875
2026-03-17T09:42:29.547105+00:00,0.0,567.5625,4.61883544921875
2026-03-17T09:42:31.548686+00:00,0.0,564.0625,4.590352376302084
2026-03-17T09:42:33.550270+00:00,8.0,568.3125,4.62493896484375
2026-03-17T09:42:35.551822+00:00,10.0,568.0,4.622395833333334
2026-03-17T09:42:37.553285+00:00,0.0,568.0,4.622395833333334
2026-03-17T09:42:39.554930+00:00,9.0,568.0,4.622395833333334
2026-03-17T09:42:41.556768+00:00,10.0,591.8125,4.816182454427084
