timestamp_utc,gpu_util_percent,gpu_mem_used_mib,gpu_mem_util_percent
2026-03-17T09:34:43.871761+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:34:45.873212+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:34:47.874583+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:34:49.875984+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:34:51.877372+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:34:53.878769+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:34:55.880185+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:34:57.881601+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:34:59.883079+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:01.884505+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:03.885901+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:05.887293+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:07.888801+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:09.890292+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:11.891485+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:13.892961+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:15.894326+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:17.895689+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:19.897040+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:21.898450+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:23.899847+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:25.901261+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:27.902680+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:29.904439+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:31.906070+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:33.907547+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:35.909079+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:37.910411+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:39.911894+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:41.913457+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:43.914925+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:45.916635+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:47.918351+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:49.919900+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:51.921415+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:53.923013+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:55.924485+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:57.926030+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:35:59.927535+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:36:01.929073+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:36:03.930558+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:36:05.932279+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:36:07.933706+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:36:09.935119+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:36:11.936665+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:36:13.938173+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:36:15.940003+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:36:17.941506+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:36:19.943051+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:36:21.944589+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:36:23.946080+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:36:25.947981+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:36:27.949665+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:36:29.951400+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:36:31.952868+00:00,0.0,533.4375,4.34112548828125
2026-03-17T09:36:33.954919+00:00,0.0,533.4375,4.34112548828125
