timestamp_utc,gpu_util_percent,gpu_mem_used_mib,gpu_mem_util_percent
2026-03-17T09:51:07.762762+00:00,0.0,555.8125,4.523213704427084
2026-03-17T09:51:09.765982+00:00,0.0,555.8125,4.523213704427084
2026-03-17T09:51:11.767609+00:00,98.0,3243.0,26.3916015625
2026-03-17T09:51:13.775332+00:00,98.0,3243.0,26.3916015625
2026-03-17T09:51:15.777972+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:51:17.779271+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:51:19.781146+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:51:21.782547+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:51:23.783758+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:51:25.785050+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:51:27.788043+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:51:29.789930+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:51:31.794676+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:51:33.796553+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:51:35.798047+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:51:37.799810+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:51:39.801544+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:51:41.803554+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:51:43.805183+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:51:45.806493+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:51:47.807738+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:51:49.809001+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:51:51.814170+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:51:53.816003+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:51:55.817721+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:51:57.822934+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:51:59.828756+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:52:01.834535+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:52:03.842703+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:52:05.843796+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:52:07.845183+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:52:09.849868+00:00,99.0,3243.0,26.3916015625
2026-03-17T09:52:11.851132+00:00,99.0,3243.0,26.3916015625
