timestamp_utc,gpu_util_percent,gpu_mem_used_mib,gpu_mem_util_percent
2026-03-17T09:46:32.510421+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:46:34.511793+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:46:36.513162+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:46:38.514498+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:46:40.515942+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:46:42.517363+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:46:44.518800+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:46:46.520111+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:46:48.521458+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:46:50.522841+00:00,5.0,566.1875,4.607645670572916
2026-03-17T09:46:52.524199+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:46:54.525609+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:46:56.526793+00:00,4.0,566.1875,4.607645670572916
2026-03-17T09:46:58.527969+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:47:00.529137+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:47:02.530260+00:00,4.0,566.1875,4.607645670572916
2026-03-17T09:47:04.531708+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:47:06.533092+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:47:08.534500+00:00,4.0,566.1875,4.607645670572916
2026-03-17T09:47:10.535920+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:47:12.537341+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:47:14.538806+00:00,5.0,566.1875,4.607645670572916
2026-03-17T09:47:16.540237+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:47:18.541717+00:00,1.0,566.1875,4.607645670572916
2026-03-17T09:47:20.542884+00:00,5.0,566.1875,4.607645670572916
2026-03-17T09:47:22.544827+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:47:24.546618+00:00,1.0,566.1875,4.607645670572916
2026-03-17T09:47:26.548302+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:47:28.549578+00:00,2.0,566.1875,4.607645670572916
2026-03-17T09:47:30.550980+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:47:32.552449+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:47:34.553974+00:00,2.0,566.1875,4.607645670572916
2026-03-17T09:47:36.592371+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:47:38.633805+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:47:40.673935+00:00,2.0,566.1875,4.607645670572916
2026-03-17T09:47:42.736495+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:47:44.983627+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:47:47.021103+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:47:49.128614+00:00,4.0,566.1875,4.607645670572916
2026-03-17T09:47:51.131414+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:47:53.133317+00:00,0.0,773.375,6.293741861979167
2026-03-17T09:47:55.141271+00:00,99.0,3253.375,26.476033528645832
2026-03-17T09:47:57.142525+00:00,1.0,566.1875,4.607645670572916
2026-03-17T09:47:59.143859+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:48:01.145181+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:48:03.146854+00:00,5.0,566.1875,4.607645670572916
2026-03-17T09:48:05.148719+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:48:07.150340+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:48:09.151975+00:00,4.0,566.1875,4.607645670572916
2026-03-17T09:48:11.153896+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:48:13.155660+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:48:15.157142+00:00,4.0,566.1875,4.607645670572916
2026-03-17T09:48:17.162300+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:48:19.163840+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:48:21.166020+00:00,5.0,566.1875,4.607645670572916
2026-03-17T09:48:23.167741+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:48:25.169158+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:48:27.170437+00:00,4.0,566.1875,4.607645670572916
2026-03-17T09:48:29.172068+00:00,0.0,566.1875,4.607645670572916
2026-03-17T09:48:31.177389+00:00,0.0,566.1875,4.607645670572916
