timestamp_utc,gpu_util_percent,gpu_mem_used_mib,gpu_mem_util_percent
2026-03-17T15:23:32.340775+00:00,98.0,3268.0625,26.595560709635418
2026-03-17T15:23:34.342698+00:00,98.0,3268.0625,26.595560709635418
2026-03-17T15:23:36.344312+00:00,98.0,3268.0625,26.595560709635418
2026-03-17T15:23:38.345528+00:00,98.0,3268.0625,26.595560709635418
2026-03-17T15:23:40.346722+00:00,98.0,3268.0625,26.595560709635418
2026-03-17T15:23:42.347939+00:00,98.0,3268.0625,26.595560709635418
2026-03-17T15:23:44.349163+00:00,98.0,3268.0625,26.595560709635418
2026-03-17T15:23:46.350383+00:00,99.0,3268.0625,26.595560709635418
2026-03-17T15:23:48.351643+00:00,98.0,3268.0625,26.595560709635418
2026-03-17T15:23:50.352996+00:00,98.0,3268.0625,26.595560709635418
2026-03-17T15:23:52.354295+00:00,98.0,3268.0625,26.595560709635418
2026-03-17T15:23:54.356012+00:00,98.0,3268.0625,26.595560709635418
2026-03-17T15:23:56.357637+00:00,98.0,3268.0625,26.595560709635418
2026-03-17T15:23:58.358948+00:00,98.0,3268.0625,26.595560709635418
2026-03-17T15:24:00.360291+00:00,98.0,3268.0625,26.595560709635418
2026-03-17T15:24:02.361854+00:00,0.0,580.875,4.7271728515625
